refund_id,return_id,refund_amount,refund_status,refund_date
3891,413,63607.82,Pending,2024-07-19
3892,1830,31956.19,Pending,2025-09-13
3893,25,28679.19,Pending,2024-08-02
3894,4800,52665.56,Pending,2023-10-15
3895,4750,22488.95,Pending,2024-10-20
3896,3118,4342.45,Pending,2023-10-12
3897,3688,58017.73,Processed,2025-02-18
3898,2917,70868.85,Pending,2023-03-23
3899,4290,75996.54,Processed,2024-07-15
3900,2472,80756.0,Pending,2023-03-08
3901,3703,24138.75,Processed,2022-09-23
3902,867,7630.68,Pending,2022-10-18
3903,1818,64843.12,Pending,2023-04-16
3904,2286,72336.51,Pending,2022-12-02
3905,2922,76334.52,Processed,2023-08-01
3906,3037,81031.82,Processed,2024-10-28
3907,2013,13598.87,Pending,2022-10-19
3908,4578,68720.07,Pending,2024-06-07
3909,133,2084.34,Processed,2023-11-24
3910,3333,45744.58,Processed,2025-07-20
3911,173,5979.6,Processed,2024-10-02
3912,4921,15949.07,Processed,2024-07-12
3913,1953,59344.07,Pending,2022-09-26
3914,413,51040.81,Pending,2023-01-15
3915,2882,83336.12,Processed,2024-11-13
3916,5000,65537.42,Pending,2023-04-13
3917,4415,87047.59,Processed,2024-03-02
3918,2268,40364.16,Pending,2023-04-30
3919,269,76254.32,Pending,2025-01-15
3920,2217,69386.97,Processed,2024-01-09
3921,1880,43679.57,Processed,2022-10-15
3922,2410,22762.98,Pending,2024-07-24
3923,2818,77899.68,Processed,2024-01-08
3924,2964,87705.94,Pending,2022-11-12
3925,3632,8280.4,Pending,2023-10-26
3926,4959,60292.64,Pending,2023-01-03
3927,3867,34039.39,Pending,2023-03-12
3928,4585,19342.06,Processed,2025-03-22
3929,3414,86342.46,Pending,2024-12-17
3930,121,18802.67,Processed,2024-12-30
3931,4338,46920.52,Processed,2023-10-25
3932,3203,61789.11,Processed,2023-10-17
3933,4804,22988.34,Processed,2023-05-21
3934,4250,82025.31,Processed,2023-07-09
3935,1045,67020.13,Pending,2022-10-14
3936,3102,6253.15,Pending,2023-04-10
3937,4557,54909.2,Processed,2023-01-09
3938,211,1370.3,Processed,2024-09-16
3939,2786,17346.74,Pending,2023-11-28
3940,4009,6691.67,Processed,2023-07-04
3941,1989,69646.18,Processed,2023-08-07
3942,4915,37937.21,Pending,2023-12-30
3943,4371,79371.88,Pending,2025-03-11
3944,4749,54463.95,Pending,2024-03-11
3945,3927,19695.65,Processed,2023-12-12
3946,3854,27698.34,Pending,2024-06-08
3947,4394,88591.48,Processed,2023-09-13
3948,654,9740.3,Pending,2023-07-02
3949,1906,3666.3,Pending,2024-08-31
3950,4673,51931.17,Pending,2022-12-14
3951,3122,8001.49,Pending,2024-07-19
3952,3925,81858.52,Processed,2025-04-01
3953,2925,7221.31,Pending,2025-03-20
3954,3940,58945.29,Processed,2023-05-18
3955,4642,49327.91,Processed,2025-09-06
3956,2641,78206.45,Processed,2024-10-30
3957,4377,1085.15,Processed,2023-10-13
3958,3666,36081.17,Processed,2024-11-29
3959,3154,50102.03,Processed,2023-03-16
3960,4060,64074.82,Processed,2023-08-09
3961,2760,589.39,Pending,2025-06-17
3962,2118,75941.95,Processed,2023-09-21
3963,2423,46549.16,Processed,2023-01-04
3964,4440,31483.36,Processed,2023-05-19
3965,2255,50153.04,Processed,2022-11-04
3966,4681,11677.1,Pending,2023-12-22
3967,86,77348.37,Pending,2025-01-31
3968,2329,70827.04,Processed,2025-02-24
3969,1418,14133.09,Processed,2022-10-19
3970,687,15731.12,Pending,2023-05-29
3971,3910,1142.75,Pending,2023-03-06
3972,2559,74290.34,Pending,2023-04-07
3973,3970,17112.98,Pending,2024-08-02
3974,2835,43030.95,Processed,2024-09-01
3975,671,46994.67,Pending,2025-07-09
3976,3501,24310.48,Processed,2023-04-07
3977,980,62218.43,Pending,2023-05-06
3978,3844,84557.15,Pending,2023-04-09
3979,2109,10749.95,Processed,2023-04-01
3980,4065,77264.11,Pending,2024-02-18
3981,1291,20297.88,Processed,2024-12-10
3982,116,26257.41,Processed,2024-12-08
3983,3722,11182.74,Processed,2023-12-12
3984,1162,28421.49,Pending,2024-04-06
3985,903,44430.23,Pending,2023-05-29
3986,2320,67638.06,Processed,2023-05-30
3987,2413,32732.77,Pending,2023-07-17
3988,2889,45452.11,Pending,2024-10-14
3989,1399,60755.17,Pending,2024-08-02
3990,257,60589.7,Pending,2025-08-05
3991,4312,70410.48,Processed,2024-12-14
3992,2694,71825.08,Pending,2025-06-04
3993,2352,85460.57,Processed,2023-07-18
3994,2418,46619.41,Pending,2024-06-06
3995,1594,47171.26,Pending,2024-04-07
3996,724,79195.01,Processed,2023-09-19
3997,2902,62561.83,Processed,2025-09-08
3998,344,72652.97,Pending,2025-06-17
3999,1904,49008.52,Pending,2024-02-19
4000,2016,39728.76,Processed,2023-11-06
4001,3175,89008.69,Pending,2023-12-24
4002,78,79965.87,Pending,2024-11-21
4003,1457,84016.99,Processed,2025-02-15
4004,4190,71429.2,Processed,2024-02-11
4005,3708,9486.38,Processed,2024-01-27
4006,4973,66887.85,Processed,2024-10-12
4007,1398,84552.86,Pending,2023-09-07
4008,73,67724.81,Pending,2025-05-03
4009,2855,10372.4,Processed,2025-01-09
4010,439,77561.54,Processed,2025-08-09
4011,814,55139.2,Processed,2024-07-23
4012,146,48297.37,Pending,2024-02-02
4013,4846,46527.15,Processed,2023-06-06
4014,2022,23971.49,Pending,2023-09-30
4015,1606,3765.74,Processed,2022-11-05
4016,1688,74092.43,Processed,2025-02-03
4017,3828,31269.9,Pending,2023-05-10
4018,2440,38225.84,Processed,2024-01-31
4019,754,78085.25,Processed,2024-04-04
4020,975,54892.2,Processed,2024-10-19
4021,218,68255.93,Pending,2024-04-17
4022,3908,686.89,Pending,2025-04-01
4023,2016,45376.38,Processed,2024-03-04
4024,1816,41468.17,Pending,2024-08-25
4025,128,40430.42,Pending,2024-09-09
4026,4493,5165.48,Processed,2024-07-24
4027,1389,26180.71,Pending,2022-12-27
4028,1255,46532.18,Pending,2024-01-16
4029,3560,9092.12,Processed,2024-03-12
4030,336,68805.27,Processed,2023-04-12
4031,4711,17240.22,Pending,2023-08-02
4032,1549,14324.88,Pending,2025-06-02
4033,56,1757.11,Pending,2025-03-05
4034,3543,1565.29,Pending,2025-02-21
4035,476,77988.54,Processed,2022-12-31
4036,2647,26509.49,Pending,2024-05-12
4037,4935,6193.22,Processed,2025-08-18
4038,2480,35571.68,Processed,2025-06-26
4039,3800,45663.57,Processed,2022-11-08
4040,4868,73869.58,Pending,2023-04-26
4041,1280,15733.06,Processed,2024-07-07
4042,308,23913.81,Pending,2023-06-29
4043,3057,62250.51,Pending,2024-05-03
4044,3098,88545.68,Processed,2024-07-07
4045,335,46521.54,Pending,2025-07-16
4046,1383,81465.57,Pending,2023-04-22
4047,2655,42479.48,Processed,2024-11-06
4048,1315,12404.32,Processed,2023-10-10
4049,109,55721.41,Pending,2025-03-20
4050,2666,13088.63,Processed,2025-01-06
4051,1821,78067.98,Pending,2023-03-04
4052,4155,31510.64,Pending,2024-03-03
4053,2905,41675.68,Pending,2023-02-05
4054,4827,34876.72,Processed,2025-07-25
4055,548,23870.25,Processed,2025-05-03
4056,4485,23061.48,Processed,2023-02-07
4057,957,31517.62,Processed,2025-06-24
4058,4379,85912.52,Pending,2023-05-31
4059,2110,24974.55,Processed,2025-09-09
4060,4457,63845.93,Pending,2024-07-08
4061,5,34996.91,Pending,2023-12-01
4062,112,6102.74,Pending,2023-07-02
4063,4313,36337.58,Pending,2022-12-30
4064,2950,10576.6,Processed,2023-08-10
4065,3678,76053.21,Pending,2023-04-14
4066,1101,9824.91,Pending,2025-08-18
4067,89,76514.05,Processed,2024-10-25
4068,779,72964.23,Pending,2023-12-08
4069,4818,82635.99,Pending,2025-08-17
4070,3539,73180.46,Pending,2024-04-14
4071,4617,78191.91,Processed,2025-09-01
4072,4001,60801.25,Pending,2024-10-29
4073,1209,43623.02,Pending,2024-03-10
4074,2532,43123.23,Pending,2024-04-12
4075,1165,57400.1,Processed,2025-07-02
4076,3423,32181.84,Pending,2025-08-07
4077,1009,1720.49,Pending,2024-09-15
4078,1870,5626.12,Processed,2023-06-01
4079,4086,29109.96,Pending,2023-12-10
4080,3172,60987.03,Pending,2022-12-02
4081,2598,88515.73,Pending,2024-03-22
4082,1586,86003.87,Pending,2023-06-16
4083,3290,64055.77,Processed,2023-08-27
4084,3618,31036.25,Processed,2023-06-28
4085,45,73797.52,Pending,2023-12-01
4086,2974,8924.85,Processed,2024-04-14
4087,772,39140.07,Pending,2025-07-22
4088,1127,44988.5,Processed,2024-04-18
4089,3523,89989.12,Processed,2023-03-08
4090,1080,45440.82,Pending,2023-07-27
4091,644,39871.53,Processed,2024-06-04
4092,4388,80821.31,Processed,2023-12-12
4093,3251,88310.1,Processed,2024-11-05
4094,2570,73737.7,Processed,2025-08-03
4095,2831,15454.19,Processed,2024-06-01
4096,1578,42594.05,Pending,2023-09-23
4097,4356,21816.4,Processed,2023-01-06
4098,3516,57270.83,Processed,2023-03-21
4099,4647,34101.84,Processed,2024-11-25
4100,2259,55940.23,Processed,2025-01-31
4101,1364,5058.86,Pending,2025-03-18
4102,4318,6626.03,Pending,2023-10-13
4103,3573,16709.17,Pending,2025-03-13
4104,379,26482.66,Pending,2024-05-01
4105,355,49274.34,Pending,2024-05-18
4106,3551,71342.76,Pending,2023-01-12
4107,1963,57900.85,Pending,2023-05-09
4108,2919,79082.41,Processed,2023-04-02
4109,4689,1899.76,Processed,2024-07-12
4110,1720,82334.09,Processed,2025-06-30
4111,4476,63394.93,Pending,2023-09-17
4112,1908,29095.4,Pending,2025-04-30
4113,4307,2013.23,Pending,2023-02-08
4114,2054,77926.67,Processed,2024-12-03
4115,2192,83489.57,Processed,2023-04-23
4116,4478,62696.81,Processed,2025-04-18
4117,776,49477.29,Processed,2025-05-12
4118,3273,52910.82,Processed,2025-08-21
4119,2461,42926.13,Processed,2025-02-07
4120,1658,49684.84,Processed,2024-12-10
4121,2841,41814.01,Pending,2024-08-23
4122,4049,11373.25,Pending,2024-11-07
4123,3018,70419.86,Pending,2024-09-21
4124,3412,32239.55,Processed,2023-10-16
4125,1183,67644.84,Pending,2023-10-26
4126,534,31748.05,Pending,2024-05-07
4127,2874,5269.97,Pending,2024-04-11
4128,3733,29184.66,Pending,2023-12-30
4129,1534,63389.13,Pending,2024-03-17
4130,3381,88190.04,Pending,2025-03-01
4131,4980,52915.59,Processed,2024-12-22
4132,3379,44528.59,Pending,2024-12-01
4133,296,23657.89,Pending,2023-09-10
4134,1390,62355.63,Processed,2023-01-03
4135,4639,36765.29,Processed,2025-03-17
4136,1945,72328.95,Pending,2025-01-21
4137,790,9838.84,Processed,2024-07-10
4138,3758,44837.45,Pending,2024-10-02
4139,691,12646.6,Processed,2024-08-15
4140,1330,1019.32,Processed,2025-03-20
4141,3891,44460.81,Pending,2022-12-10
4142,2089,35249.17,Pending,2023-07-15
4143,4856,7174.35,Pending,2023-09-26
4144,1012,24080.81,Processed,2024-10-11
4145,745,31797.11,Pending,2024-03-16
4146,3906,12071.37,Processed,2023-06-28
4147,4711,48347.13,Pending,2022-11-16
4148,4637,87320.35,Processed,2025-07-03
4149,4286,80371.03,Pending,2024-05-01
4150,4077,19585.29,Pending,2025-08-30
4151,1164,73238.76,Pending,2025-01-13
4152,2231,89247.43,Processed,2024-10-04
4153,1263,86652.35,Pending,2024-09-20
4154,1227,31151.39,Processed,2022-11-25
4155,1025,78191.14,Processed,2024-05-16
4156,4021,10683.95,Pending,2022-12-28
4157,3544,37283.39,Processed,2023-04-25
4158,412,59903.29,Processed,2022-11-18
4159,4944,70041.38,Processed,2023-03-03
4160,3183,12819.18,Pending,2023-05-10
4161,2210,64783.22,Pending,2025-09-12
4162,2308,37362.63,Pending,2024-10-31
4163,1843,53247.05,Pending,2023-08-02
4164,4616,12223.04,Processed,2023-08-13
4165,1284,26859.78,Pending,2024-04-19
4166,2154,66982.27,Processed,2023-03-03
4167,1036,44069.39,Processed,2023-05-14
4168,4190,14922.5,Pending,2023-03-01
4169,4730,53689.23,Processed,2025-03-15
4170,3510,76210.25,Processed,2023-08-12
4171,486,63925.57,Pending,2023-06-14
4172,2360,8623.31,Pending,2022-10-21
4173,4562,40156.0,Processed,2024-12-02
4174,28,51432.68,Pending,2023-07-02
4175,1273,71099.53,Processed,2024-03-16
4176,3263,70673.17,Processed,2023-01-24
4177,4237,2273.08,Processed,2025-02-22
4178,3214,73040.51,Processed,2025-02-07
4179,3561,28535.33,Pending,2023-11-18
4180,273,69956.0,Pending,2023-07-12
4181,4624,73749.87,Pending,2024-11-23
4182,3878,70187.73,Pending,2023-05-12
4183,4524,23155.95,Pending,2024-01-23
4184,3161,84831.92,Pending,2025-08-05
4185,1865,79917.5,Processed,2025-09-14
4186,89,29617.94,Processed,2023-07-26
4187,4460,89985.04,Processed,2024-11-16
4188,3492,23305.04,Processed,2025-08-23
4189,257,17159.02,Pending,2024-01-18
4190,1008,58889.91,Processed,2022-10-04
4191,1439,65270.61,Pending,2022-12-31
4192,860,14937.2,Processed,2024-11-14
4193,103,75406.48,Processed,2022-09-28
4194,2288,34747.2,Processed,2024-05-27
4195,3974,87960.84,Processed,2022-11-13
4196,3635,30300.86,Pending,2024-02-09
4197,791,9657.74,Processed,2025-06-18
4198,3238,86398.6,Pending,2024-11-29
4199,3936,22315.15,Processed,2024-09-09
4200,2946,65668.96,Processed,2023-01-25
4201,1576,32296.41,Pending,2023-10-29
4202,2435,32312.64,Pending,2024-08-12
4203,4692,50679.46,Processed,2023-01-15
4204,4172,8363.23,Processed,2025-05-08
4205,4082,6796.71,Pending,2024-06-03
4206,931,87842.83,Pending,2025-05-20
4207,2961,76404.29,Processed,2025-05-07
4208,4817,86743.33,Processed,2024-03-07
4209,4076,60728.6,Pending,2024-03-09
4210,3956,41229.91,Processed,2024-10-18
4211,210,81097.04,Processed,2024-10-24
4212,723,79787.42,Pending,2025-09-04
4213,1942,84571.87,Pending,2024-06-19
4214,4520,80236.83,Pending,2024-11-28
4215,1289,6351.59,Processed,2025-01-02
4216,942,35414.58,Processed,2023-05-11
4217,2514,52559.02,Pending,2025-03-26
4218,4055,52079.42,Processed,2024-10-06
4219,4048,68796.46,Processed,2024-02-09
4220,301,1048.2,Processed,2023-10-12
4221,120,13428.05,Pending,2024-08-31
4222,1035,1499.34,Processed,2022-12-21
4223,2469,60556.0,Processed,2024-09-10
4224,2192,31796.37,Pending,2023-12-12
4225,2405,6272.56,Processed,2024-03-21
4226,513,32294.81,Pending,2025-05-13
4227,341,44990.96,Processed,2024-07-09
4228,980,55523.55,Pending,2025-07-16
4229,887,26927.21,Processed,2024-08-28
4230,844,42901.08,Processed,2022-11-26
4231,3903,9401.59,Processed,2024-12-02
4232,4209,60807.13,Pending,2023-09-24
4233,3489,88866.03,Processed,2024-01-27
4234,3742,19864.67,Processed,2024-01-09
4235,951,72367.17,Processed,2023-04-30
4236,1029,80961.79,Pending,2024-08-02
4237,3638,38590.66,Processed,2025-01-07
4238,2901,52466.36,Pending,2023-01-09
4239,3783,13569.16,Pending,2023-04-13
4240,1744,64771.86,Pending,2023-04-20
4241,571,11945.1,Processed,2023-09-22
4242,3275,80471.4,Processed,2024-05-23
4243,1589,59403.82,Pending,2024-09-03
4244,1745,57353.16,Processed,2025-05-01
4245,2525,59103.93,Pending,2023-01-01
4246,2755,7011.29,Processed,2023-08-30
4247,3421,25292.82,Pending,2025-05-15
4248,2359,24375.7,Pending,2024-05-10
4249,4521,39053.59,Pending,2023-01-23
4250,449,28469.99,Pending,2025-01-20
4251,2199,11720.7,Pending,2023-07-13
4252,2206,73820.5,Pending,2024-09-24
4253,4441,10848.07,Processed,2025-02-12
4254,3914,50885.08,Processed,2024-04-07
4255,1288,49954.76,Pending,2024-06-27
4256,4184,54262.94,Pending,2024-12-12
4257,2184,88610.15,Processed,2024-03-27
4258,3667,29496.62,Processed,2023-04-17
4259,1118,79741.77,Processed,2023-08-24
4260,1885,72267.19,Pending,2025-04-29
4261,2075,69089.34,Pending,2024-04-01
4262,2600,75479.38,Processed,2024-04-15
4263,4471,5127.24,Processed,2022-12-30
4264,94,17602.32,Processed,2025-03-28
4265,284,33753.87,Pending,2025-08-21
4266,3704,63303.79,Pending,2025-04-06
4267,4792,46951.83,Processed,2025-04-19
4268,506,67271.03,Pending,2025-04-13
4269,1344,30648.92,Processed,2025-08-05
4270,3683,33233.78,Pending,2024-10-23
4271,3652,38247.32,Pending,2023-10-22
4272,4619,66965.46,Pending,2024-04-10
4273,2635,55664.65,Pending,2023-12-30
4274,2880,28815.57,Processed,2023-05-11
4275,3071,53977.73,Pending,2022-12-15
4276,913,19539.99,Processed,2023-03-09
4277,1421,49573.16,Processed,2023-07-11
4278,2415,48229.46,Processed,2025-05-24
4279,2229,18021.82,Processed,2024-03-29
4280,4473,86980.28,Processed,2025-08-24
4281,250,78992.67,Processed,2023-11-17
4282,1152,41478.4,Pending,2025-04-11
4283,4556,75536.9,Processed,2024-08-03
4284,1126,89140.5,Pending,2022-12-18
4285,2135,47357.89,Processed,2023-12-11
4286,1009,55289.85,Processed,2023-11-18
4287,948,5819.2,Processed,2023-03-21
4288,4973,76987.1,Processed,2025-04-24
4289,827,465.88,Pending,2024-08-07
4290,1706,59074.37,Processed,2024-08-17
4291,2245,54065.53,Processed,2024-08-30
4292,982,41421.86,Pending,2025-04-12
4293,1396,85353.87,Pending,2024-03-28
4294,2167,79610.57,Processed,2023-01-10
4295,4701,70446.01,Processed,2023-07-17
4296,1215,34021.85,Pending,2023-05-14
4297,4640,72849.66,Pending,2023-12-10
4298,3417,83646.86,Processed,2024-01-05
4299,3514,10032.98,Pending,2024-02-18
4300,698,58769.38,Processed,2025-07-29
4301,107,87640.44,Processed,2025-06-14
4302,4848,35586.45,Pending,2023-07-20
4303,2146,45006.23,Pending,2024-01-06
4304,4706,87544.95,Processed,2023-02-18
4305,388,84044.09,Processed,2022-12-13
4306,1589,17982.82,Pending,2023-02-03
4307,1413,27082.48,Pending,2022-12-24
4308,2936,10977.21,Pending,2025-03-11
4309,1241,53645.35,Processed,2022-12-09
4310,4491,80204.7,Pending,2024-10-04
4311,4827,51835.93,Pending,2024-03-22
4312,4245,53845.5,Pending,2025-06-03
4313,1750,54372.61,Processed,2025-06-02
4314,4,76079.59,Processed,2024-09-01
4315,3053,85186.58,Processed,2025-01-14
4316,1132,69338.84,Processed,2022-09-20
4317,4956,24056.43,Pending,2023-08-20
4318,256,3061.71,Pending,2023-12-26
4319,567,3396.6,Processed,2024-10-12
4320,3124,87396.49,Processed,2024-04-04
4321,812,40942.62,Pending,2024-11-18
4322,935,23961.68,Pending,2025-05-10
4323,3083,7300.9,Processed,2023-06-04
4324,1391,56860.37,Pending,2024-09-26
4325,4225,69928.04,Pending,2023-10-26
4326,2532,81299.93,Pending,2023-04-11
4327,640,67792.12,Processed,2025-08-06
4328,4457,13676.36,Processed,2023-07-08
4329,2810,1681.97,Processed,2024-07-24
4330,1108,44032.86,Processed,2024-05-16
4331,1842,33881.06,Pending,2025-02-10
4332,1286,79109.89,Processed,2025-02-20
4333,3370,32310.92,Processed,2023-07-22
4334,4802,42876.48,Processed,2024-09-14
4335,2090,5504.79,Pending,2025-02-25
4336,4553,86305.5,Pending,2024-06-27
4337,4898,27434.67,Pending,2025-03-09
4338,4334,63956.74,Processed,2024-04-25
4339,4799,76401.2,Processed,2022-12-01
4340,2434,59680.89,Pending,2023-08-31
4341,4950,55439.55,Processed,2022-11-11
4342,289,24430.92,Processed,2025-03-22
4343,3244,7735.71,Pending,2025-03-02
4344,595,51810.91,Processed,2023-03-24
4345,4028,39424.43,Pending,2025-08-28
4346,1047,40374.04,Processed,2024-05-28
4347,1803,30807.25,Pending,2022-11-14
4348,2701,54321.53,Processed,2024-08-10
4349,619,81074.88,Processed,2023-02-15
4350,1527,28543.69,Pending,2025-07-27
4351,3665,51095.63,Processed,2025-06-08
4352,1734,54152.4,Processed,2024-04-04
4353,4958,62731.05,Processed,2025-03-02
4354,1561,36142.85,Pending,2024-10-18
4355,1151,57655.96,Processed,2024-03-22
4356,2515,40586.53,Pending,2023-01-29
4357,3678,597.2,Pending,2024-06-07
4358,2400,11696.72,Processed,2024-12-04
4359,1528,1855.34,Pending,2025-03-29
4360,3422,76890.79,Pending,2024-01-30
4361,3640,41397.81,Pending,2023-02-16
4362,3307,61969.13,Pending,2023-09-09
4363,4431,73528.16,Pending,2025-05-22
4364,2446,31978.34,Pending,2023-01-28
4365,625,39797.65,Pending,2024-07-03
4366,3549,40763.48,Processed,2023-07-16
4367,2722,11625.57,Pending,2024-11-14
4368,2462,16253.26,Processed,2023-03-21
4369,2975,44305.57,Processed,2025-01-18
4370,4657,69892.86,Processed,2025-09-05
4371,2538,84172.06,Pending,2023-12-04
4372,211,24631.7,Pending,2022-11-08
4373,3661,4655.88,Processed,2024-07-15
4374,2326,74207.67,Pending,2025-03-13
4375,4698,47511.24,Pending,2024-06-13
4376,3973,75391.32,Processed,2022-10-16
4377,313,2664.63,Processed,2024-08-10
4378,575,35722.08,Processed,2025-04-25
4379,4906,83744.19,Processed,2024-06-27
4380,2771,45642.26,Processed,2024-11-19
4381,4472,9675.59,Pending,2023-05-27
4382,2,80776.68,Processed,2023-08-23
4383,11,60900.77,Processed,2023-09-15
4384,606,66274.68,Pending,2024-11-09
4385,622,14594.24,Processed,2024-04-12
4386,3852,38051.43,Pending,2024-07-24
4387,2111,9243.61,Processed,2023-09-02
4388,1190,11559.3,Processed,2023-03-19
4389,3196,62017.57,Pending,2024-09-03
4390,714,67430.76,Pending,2022-12-21
4391,2507,32900.19,Pending,2025-06-13
4392,2654,14518.8,Processed,2025-07-02
4393,2598,71581.63,Pending,2025-05-25
4394,3974,53271.53,Pending,2024-07-28
4395,1740,85805.33,Pending,2025-02-26
4396,322,8900.62,Pending,2025-03-12
4397,959,70773.93,Pending,2023-11-22
4398,4396,8204.79,Processed,2023-01-10
4399,2173,59299.77,Pending,2025-08-04
4400,3426,79006.98,Processed,2023-03-18
4401,4983,81655.09,Processed,2025-01-03
4402,1722,65638.43,Processed,2022-10-19
4403,4979,64076.73,Processed,2023-03-05
4404,504,55892.08,Processed,2024-09-15
4405,3215,21242.55,Pending,2025-08-21
4406,4227,14801.96,Processed,2023-02-20
4407,4426,8947.83,Processed,2024-07-17
4408,4436,45284.43,Pending,2024-02-19
4409,559,65807.04,Pending,2025-09-03
4410,1195,49299.06,Processed,2024-10-15
4411,1904,14144.07,Pending,2025-05-14
4412,592,77850.3,Pending,2023-09-14
4413,3635,42937.58,Pending,2025-01-16
4414,1442,85600.26,Pending,2022-10-09
4415,953,14619.29,Processed,2025-09-17
4416,4741,74974.78,Pending,2024-04-07
4417,420,18105.55,Processed,2024-01-21
4418,2195,10789.54,Processed,2023-05-29
4419,1985,43943.56,Processed,2023-07-29
4420,561,66441.22,Pending,2023-12-11
4421,3342,37040.34,Pending,2023-01-16
4422,206,27938.02,Pending,2024-06-01
4423,1105,4513.97,Processed,2024-10-30
4424,62,33465.04,Pending,2023-07-04
4425,3522,23009.23,Pending,2023-10-20
4426,4912,80104.17,Processed,2023-12-07
4427,2819,84834.8,Processed,2024-12-08
4428,563,30404.79,Pending,2023-11-13
4429,3404,28439.32,Processed,2023-04-30
4430,2175,71999.73,Processed,2025-04-12
4431,525,57998.82,Pending,2023-01-28
4432,1873,10388.33,Pending,2025-07-07
4433,4458,35884.0,Pending,2024-01-25
4434,2288,71188.19,Pending,2023-11-26
4435,4505,67298.83,Processed,2022-11-23
4436,290,67629.04,Processed,2022-09-25
4437,1264,41142.41,Processed,2023-12-15
4438,2326,24666.65,Pending,2024-09-30
4439,2705,26078.24,Processed,2025-07-07
4440,2826,11452.26,Pending,2024-01-10
4441,4045,19502.12,Pending,2022-11-06
4442,4237,18707.52,Processed,2022-12-24
4443,4234,61935.61,Pending,2025-04-18
4444,1753,65998.15,Pending,2023-06-21
4445,2007,32964.18,Processed,2022-12-13
4446,2466,22602.49,Pending,2023-10-11
4447,122,83174.47,Processed,2024-03-01
4448,1687,41153.79,Pending,2023-01-17
4449,532,39617.93,Pending,2022-11-19
4450,1287,9804.52,Pending,2023-08-27
4451,91,79653.6,Processed,2025-06-01
4452,964,2196.74,Processed,2023-01-09
4453,4232,85846.93,Processed,2022-11-19
4454,3477,56603.91,Processed,2025-04-16
4455,2481,23336.2,Processed,2025-04-19
4456,4518,33869.94,Processed,2023-08-16
4457,565,74909.72,Processed,2024-04-02
4458,3909,79171.95,Pending,2023-05-04
4459,4440,60314.76,Pending,2023-11-27
4460,4011,23587.16,Processed,2024-07-09
4461,332,71416.56,Processed,2025-05-11
4462,4287,3706.83,Processed,2023-01-31
4463,3539,23341.72,Pending,2024-01-07
4464,2549,23568.62,Processed,2023-11-05
4465,4964,6245.56,Processed,2023-01-02
4466,1346,4713.88,Processed,2025-01-07
4467,4072,40873.55,Pending,2023-12-19
4468,2395,40971.84,Processed,2023-10-27
4469,592,58323.94,Pending,2024-08-19
4470,2659,7003.7,Processed,2025-04-10
4471,3223,44305.66,Processed,2024-05-06
4472,2471,15752.61,Processed,2024-11-05
4473,2378,78315.02,Pending,2023-01-01
4474,3403,80028.34,Processed,2025-01-31
4475,1769,47495.41,Pending,2023-07-13
4476,3662,70343.17,Pending,2023-03-07
4477,1,50183.36,Processed,2023-02-05
4478,715,47510.32,Processed,2024-07-14
4479,4179,22258.73,Pending,2024-08-11
4480,3019,6809.41,Pending,2022-10-13
4481,262,23656.45,Pending,2024-04-07
4482,3094,21220.61,Processed,2024-11-24
4483,3489,77933.71,Pending,2024-12-02
4484,112,18849.75,Pending,2023-01-08
4485,3215,28240.08,Processed,2024-12-24
4486,845,3989.1,Pending,2023-01-25
4487,59,25757.67,Processed,2025-08-30
4488,4258,6648.14,Processed,2023-12-07
4489,2008,16246.12,Processed,2023-06-09
4490,2241,72150.54,Processed,2024-10-23
4491,3004,80437.28,Pending,2024-10-27
4492,3768,77951.12,Processed,2025-06-05
4493,4549,38730.81,Processed,2023-09-19
4494,4390,37871.24,Processed,2025-06-08
4495,3432,54811.82,Pending,2022-11-01
4496,580,46627.66,Processed,2024-02-04
4497,48,25961.77,Processed,2024-10-15
4498,3002,69878.2,Pending,2025-05-16
4499,742,25288.63,Pending,2023-10-13
4500,2860,15860.41,Pending,2024-06-24
